#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2021-07-08"
#curie_map:
#  ECOCORE: "http://purl.obolibrary.org/obo/ECOCORE_"
#  MICRO: "http://purl.obolibrary.org/obo/MICRO_"
#  OBA: "http://purl.obolibrary.org/obo/OBA_"
#  OMP: "http://purl.obolibrary.org/obo/OMP_"
#  PATO: "http://purl.obolibrary.org/obo/PATO_"
#  dc: "http://purl.org/dc/elements/1.1/"
#  dcterms: "http://purl.org/dc/terms/"
#  foaf: "http://xmlns.com/foaf/0.1/"
#  oio: "http://www.geneontology.org/formats/oboInOwl#"
#  owl: "http://www.w3.org/2002/07/owl#"
#  rdf: "http://www.w3.org/1999/02/22-rdf-syntax-ns#"
#  skos: "http://www.w3.org/2004/02/skos/core#"
#  xsd: "http://www.w3.org/2001/XMLSchema#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
OMP:0007064	phototrophic phenotype	owl:equivalentClass	MICRO:0001452	phototroph	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.1255586653340269	oio:hasRelatedSynonym	rdfs:label	microbial_phenotype	prokaryotic metabolically differentiated cell	phototroph	one_to_many	.
PATO:0000963	opaque	owl:equivalentClass	MICRO:0000306	opaque colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	quality	colony having distinct optical quality	opaqu	one_to_many	.
PATO:0000963	opaque	owl:equivalentClass	MICRO:0000306	opaque colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	quality	colony having distinct optical quality	opaque	one_to_many	.
PATO:0000963	opaque	owl:equivalentClass	MICRO:0000306	opaque colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.06698457989158757	rdfs:label	oio:hasBroadSynonym	quality	colony having distinct optical quality	opaque	one_to_many	.
PATO:0000963	opaque	owl:equivalentClass	MICRO:0000303	cloudy colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.058823529411764705	oio:hasRelatedSynonym	oio:hasBroadSynonym	quality	colony having distinct optical quality	cloudi	one_to_many	.
PATO:0000963	opaque	owl:equivalentClass	MICRO:0000303	cloudy colony	Lexical	PATO	MICRO	rdf_matcher	0.08121030314161228	oio:hasRelatedSynonym	oio:hasBroadSynonym	quality	colony having distinct optical quality	cloudy	one_to_many	.
PATO:0000963	opaque	owl:equivalentClass	MICRO:0000303	cloudy colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.030303030303030304	oio:hasRelatedSynonym	oio:hasBroadSynonym	quality	colony having distinct optical quality	cloudy	one_to_many	.
MICRO:0000353	rhizoidal colony	owl:equivalentClass	PATO:0001364	rhizoidal	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.22310461320426228	oio:hasBroadSynonym	rdfs:label	physically distinct colony	quality	rhizoid	unique	.
MICRO:0000353	rhizoidal colony	owl:equivalentClass	PATO:0001364	rhizoidal	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.22310461320426228	oio:hasBroadSynonym	rdfs:label	physically distinct colony	quality	rhizoid	unique	.
MICRO:0000353	rhizoidal colony	owl:equivalentClass	PATO:0001364	rhizoidal	Lexical	MICRO	PATO	rdf_matcher	0.28882627939393013	oio:hasBroadSynonym	rdfs:label	physically distinct colony	quality	rhizoidal	unique	.
MICRO:0000353	rhizoidal colony	owl:equivalentClass	PATO:0001364	rhizoidal	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	physically distinct colony	quality	rhizoidal	unique	.
PATO:0001566	distributed	owl:equivalentClass	MICRO:0000337	diffuse colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.2	oio:hasExactSynonym	oio:hasBroadSynonym	quality	colony having distinct spatial pattern	diffus	unique	.
PATO:0001566	distributed	owl:equivalentClass	MICRO:0000337	diffuse colony	Lexical	PATO	MICRO	rdf_matcher	0.2612038749637414	oio:hasExactSynonym	oio:hasBroadSynonym	quality	colony having distinct spatial pattern	diffuse	unique	.
PATO:0001566	distributed	owl:equivalentClass	MICRO:0000337	diffuse colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.1111111111111111	oio:hasExactSynonym	oio:hasBroadSynonym	quality	colony having distinct spatial pattern	diffuse	unique	.
OMP:0000073	cell shape phenotype	owl:equivalentClass	OBA:0000052	cell shape	Lexical|Stemming	OMP	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microbial_phenotype	oba	cell shap	unique	.
OMP:0000073	cell shape phenotype	owl:equivalentClass	OBA:0000052	cell shape	Lexical|Flattening	OMP	OBA	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	oba	cellshape	unique	.
PATO:0001875	triangular	owl:equivalentClass	MICRO:0000410	pyramidal cell	Lexical	PATO	MICRO	rdf_matcher	0.44820048133989093	rdfs:label	oio:hasRelatedSynonym	quality	distinctively shaped prokaryotic cell	triangular	unique	.
PATO:0001875	triangular	owl:equivalentClass	MICRO:0000410	pyramidal cell	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.36481689431254416	rdfs:label	oio:hasRelatedSynonym	quality	distinctively shaped prokaryotic cell	triangular	unique	.
PATO:0001875	triangular	owl:equivalentClass	MICRO:0000410	pyramidal cell	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasRelatedSynonym	quality	distinctively shaped prokaryotic cell	triangular	unique	.
OMP:0000328	cell volume phenotype	owl:equivalentClass	OBA:0000056	cell volume	Lexical|Stemming	OMP	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microbial_phenotype	oba	cell volum	unique	.
OMP:0000328	cell volume phenotype	owl:equivalentClass	OBA:0000056	cell volume	Lexical|Flattening	OMP	OBA	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	oba	cellvolume	unique	.
OMP:0007561	meiotic nuclear division phenotype	owl:equivalentClass	OBA:VT0001930	meiosis trait	Lexical|Stemming	OMP	OBA	rdf_matcher	0.36481689431254416	oio:hasRelatedSynonym	rdfs:label	microbial_phenotype	entity	meiosi	unique	.
OMP:0007561	meiotic nuclear division phenotype	owl:equivalentClass	OBA:VT0001930	meiosis trait	Lexical|Flattening	OMP	OBA	rdf_matcher	0.22310461320426228	oio:hasRelatedSynonym	rdfs:label	microbial_phenotype	entity	meiosis	unique	.
OMP:0000139	dull colony sheen	owl:equivalentClass	PATO:0000700	rough	Lexical	OMP	PATO	rdf_matcher	0.44820048133989093	oio:hasRelatedSynonym	rdfs:label	microbial_phenotype	quality	rough	unique	.
OMP:0000139	dull colony sheen	owl:equivalentClass	PATO:0000700	rough	Lexical|Stemming	OMP	PATO	rdf_matcher	0.36481689431254416	oio:hasRelatedSynonym	rdfs:label	microbial_phenotype	quality	rough	unique	.
OMP:0000139	dull colony sheen	owl:equivalentClass	PATO:0000700	rough	Lexical|Flattening	OMP	PATO	rdf_matcher	0.22310461320426228	oio:hasRelatedSynonym	rdfs:label	microbial_phenotype	quality	rough	unique	.
MICRO:0001487	photoorganoheterotrophic	owl:equivalentClass	ECOCORE:00000125	photoorganoheterotroph	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	prokaryotic metabolic quality	entity	photoorganoheterotroph	many_to_one	.
OMP:0007103	altered cell morphology	owl:equivalentClass	OBA:1001065	cell morphology	Lexical|Stemming	OMP	OBA	rdf_matcher	0.1255586653340269	oio:hasNarrowSynonym	rdfs:label	microbial_phenotype	entity	cell morpholog	many_to_one	.
OMP:0007103	altered cell morphology	owl:equivalentClass	PATO:0010006	cell morphology	Lexical|Stemming	OMP	PATO	rdf_matcher	0.1255586653340269	oio:hasNarrowSynonym	rdfs:label	microbial_phenotype	quality	cell morpholog	many_to_one	.
OMP:0007103	altered cell morphology	owl:equivalentClass	OBA:1001065	cell morphology	Lexical|Flattening	OMP	OBA	rdf_matcher	0.06698457989158757	oio:hasNarrowSynonym	rdfs:label	microbial_phenotype	entity	cellmorphology	many_to_one	.
OMP:0007103	altered cell morphology	owl:equivalentClass	PATO:0010006	cell morphology	Lexical|Flattening	OMP	PATO	rdf_matcher	0.06698457989158757	oio:hasNarrowSynonym	rdfs:label	microbial_phenotype	quality	cellmorphology	many_to_one	.
PATO:0001359	rugose	owl:equivalentClass	MICRO:0000302	wrinkled colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	quality	morphologically distinct colony	rugos	many_to_one	.
PATO:0001359	rugose	owl:equivalentClass	MICRO:0000302	wrinkled colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	quality	morphologically distinct colony	rugose	many_to_one	.
PATO:0001359	rugose	owl:equivalentClass	MICRO:0000302	wrinkled colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.06698457989158757	rdfs:label	oio:hasBroadSynonym	quality	morphologically distinct colony	rugose	many_to_one	.
ECOCORE:00000122	photolithoautotroph	owl:equivalentClass	MICRO:0001508	photolithoautotroph	Lexical	ECOCORE	MICRO	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	entity	prokaryotic metabolically differentiated cell	photolithoautotroph	one_to_many	.
ECOCORE:00000122	photolithoautotroph	owl:equivalentClass	MICRO:0001483	photolithoautotrophic	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	prokaryotic metabolic quality	photolithoautotroph	one_to_many	.
ECOCORE:00000122	photolithoautotroph	owl:equivalentClass	MICRO:0001508	photolithoautotroph	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	prokaryotic metabolically differentiated cell	photolithoautotroph	one_to_many	.
ECOCORE:00000122	photolithoautotroph	owl:equivalentClass	MICRO:0001508	photolithoautotroph	Lexical|Flattening	ECOCORE	MICRO	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	entity	prokaryotic metabolically differentiated cell	photolithoautotroph	one_to_many	.
MICRO:0000376	streptobacillus	owl:equivalentClass	OMP:0000122	streptobacillus	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	streptobacillus	microbial_phenotype	streptobacillu	unique	.
MICRO:0000376	streptobacillus	owl:equivalentClass	OMP:0000122	streptobacillus	Lexical	MICRO	OMP	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	streptobacillus	microbial_phenotype	streptobacillus	unique	.
MICRO:0000376	streptobacillus	owl:equivalentClass	OMP:0000122	streptobacillus	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	streptobacillus	microbial_phenotype	streptobacillus	unique	.
MICRO:0000409	cuboidal cell	owl:equivalentClass	OMP:0000129	cuboidal cell shape	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.1111111111111111	oio:hasBroadSynonym	oio:hasRelatedSynonym	distinctively shaped prokaryotic cell	microbial_phenotype	squar	unique	.
MICRO:0000409	cuboidal cell	owl:equivalentClass	PATO:0000413	square	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.22310461320426228	oio:hasBroadSynonym	rdfs:label	distinctively shaped prokaryotic cell	quality	squar	unique	.
MICRO:0000409	cuboidal cell	owl:equivalentClass	OMP:0000129	cuboidal cell shape	Lexical	MICRO	OMP	rdf_matcher	0.15022110482233483	oio:hasBroadSynonym	oio:hasRelatedSynonym	distinctively shaped prokaryotic cell	microbial_phenotype	square	unique	.
MICRO:0000409	cuboidal cell	owl:equivalentClass	PATO:0000413	square	Lexical	MICRO	PATO	rdf_matcher	0.28882627939393013	oio:hasBroadSynonym	rdfs:label	distinctively shaped prokaryotic cell	quality	square	unique	.
MICRO:0000409	cuboidal cell	owl:equivalentClass	OMP:0000129	cuboidal cell shape	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.058823529411764705	oio:hasBroadSynonym	oio:hasRelatedSynonym	distinctively shaped prokaryotic cell	microbial_phenotype	square	unique	.
MICRO:0000409	cuboidal cell	owl:equivalentClass	PATO:0000413	square	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	distinctively shaped prokaryotic cell	quality	square	unique	.
PATO:0001354	translucent	owl:equivalentClass	MICRO:0000308	translucent colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasBroadSynonym	quality	colony having distinct optical quality	transluc	unique	.
PATO:0001354	translucent	owl:equivalentClass	MICRO:0000308	translucent colony	Lexical	PATO	MICRO	rdf_matcher	0.28882627939393013	rdfs:label	oio:hasBroadSynonym	quality	colony having distinct optical quality	translucent	unique	.
PATO:0001354	translucent	owl:equivalentClass	MICRO:0000308	translucent colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	quality	colony having distinct optical quality	translucent	unique	.
MICRO:0000837	succinic acid assimilation assay	owl:equivalentClass	OMP:0006023	carbon source utilization phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.058823529411764705	oio:hasRelatedSynonym	oio:hasNarrowSynonym	succinic acid assimilation assay	microbial_phenotype	succin	many_to_one	.
MICRO:0000837	succinic acid assimilation assay	owl:equivalentClass	OMP:0006023	carbon source utilization phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.058823529411764705	oio:hasRelatedSynonym	oio:hasNarrowSynonym	succinic acid assimilation assay	microbial_phenotype	succin	many_to_one	.
MICRO:0000837	succinic acid assimilation assay	owl:equivalentClass	OMP:0006023	carbon source utilization phenotype	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.030303030303030304	oio:hasRelatedSynonym	oio:hasNarrowSynonym	succinic acid assimilation assay	microbial_phenotype	succinate	many_to_one	.
MICRO:0001512	photoorganoheterotroph	owl:equivalentClass	ECOCORE:00000125	photoorganoheterotroph	Lexical	MICRO	ECOCORE	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	photoorganoheterotroph	many_to_one	.
MICRO:0001512	photoorganoheterotroph	owl:equivalentClass	ECOCORE:00000125	photoorganoheterotroph	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	photoorganoheterotroph	many_to_one	.
MICRO:0001512	photoorganoheterotroph	owl:equivalentClass	ECOCORE:00000125	photoorganoheterotroph	Lexical|Flattening	MICRO	ECOCORE	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	photoorganoheterotroph	many_to_one	.
OMP:0005216	increased adhesion	owl:equivalentClass	PATO:0002333	increased adhesivity	Lexical|Stemming	OMP	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microbial_phenotype	quality	increased adhes	unique	.
PATO:0001364	rhizoidal	owl:equivalentClass	MICRO:0000353	rhizoidal colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasBroadSynonym	quality	physically distinct colony	rhizoid	unique	.
PATO:0001364	rhizoidal	owl:equivalentClass	MICRO:0000353	rhizoidal colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasBroadSynonym	quality	physically distinct colony	rhizoid	unique	.
PATO:0001364	rhizoidal	owl:equivalentClass	MICRO:0000353	rhizoidal colony	Lexical	PATO	MICRO	rdf_matcher	0.28882627939393013	rdfs:label	oio:hasBroadSynonym	quality	physically distinct colony	rhizoidal	unique	.
PATO:0001364	rhizoidal	owl:equivalentClass	MICRO:0000353	rhizoidal colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	quality	physically distinct colony	rhizoidal	unique	.
OBA:0000099	membrane potential	owl:equivalentClass	PATO:0001462	membrane potential	Lexical|Stemming	OBA	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	oba	quality	membrane potenti	unique	.
OBA:0000099	membrane potential	owl:equivalentClass	PATO:0001462	membrane potential	Lexical	OBA	PATO	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	oba	quality	membrane potential	unique	.
OBA:0000099	membrane potential	owl:equivalentClass	PATO:0001462	membrane potential	Lexical|Flattening	OBA	PATO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	oba	quality	membranepotential	unique	.
MICRO:0000304	iridescent colony	owl:equivalentClass	PATO:0002277	iridescent	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.22310461320426228	oio:hasBroadSynonym	rdfs:label	colony having distinct process quality	quality	iridesc	unique	.
MICRO:0000304	iridescent colony	owl:equivalentClass	PATO:0002277	iridescent	Lexical	MICRO	PATO	rdf_matcher	0.28882627939393013	oio:hasBroadSynonym	rdfs:label	colony having distinct process quality	quality	iridescent	unique	.
MICRO:0000304	iridescent colony	owl:equivalentClass	PATO:0002277	iridescent	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	colony having distinct process quality	quality	iridescent	unique	.
MICRO:0000304	iridescent colony	owl:equivalentClass	OMP:0000232	iridescent colony	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	colony having distinct process quality	microbial_phenotype	colonyiridescent	unique	.
MICRO:0000304	iridescent colony	owl:equivalentClass	OMP:0000232	iridescent colony	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	colony having distinct process quality	microbial_phenotype	iridescent coloni	unique	.
MICRO:0000304	iridescent colony	owl:equivalentClass	OMP:0000232	iridescent colony	Lexical	MICRO	OMP	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	colony having distinct process quality	microbial_phenotype	iridescent colony	unique	.
OMP:0000090	lifespan phenotype	owl:equivalentClass	OBA:VT0005372	life span trait	Lexical|Flattening	OMP	OBA	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	entity	lifespan	unique	.
OMP:0000090	lifespan phenotype	owl:equivalentClass	PATO:0000050	life span	Lexical|Flattening	OMP	PATO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	quality	lifespan	unique	.
MICRO:0000496	chemotrophy	owl:equivalentClass	ECOCORE:00000163	chemotrophy	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	thing	entity	chemotrophi	unique	.
MICRO:0000496	chemotrophy	owl:equivalentClass	ECOCORE:00000163	chemotrophy	Lexical	MICRO	ECOCORE	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	thing	entity	chemotrophy	unique	.
MICRO:0000496	chemotrophy	owl:equivalentClass	ECOCORE:00000163	chemotrophy	Lexical|Flattening	MICRO	ECOCORE	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	thing	entity	chemotrophy	unique	.
OMP:0007782	cut cell	owl:equivalentClass	PATO:0001978	cut	Lexical	OMP	PATO	rdf_matcher	0.44820048133989093	oio:hasExactSynonym	rdfs:label	microbial_phenotype	quality	cut	unique	.
OMP:0007782	cut cell	owl:equivalentClass	PATO:0001978	cut	Lexical|Stemming	OMP	PATO	rdf_matcher	0.36481689431254416	oio:hasExactSynonym	rdfs:label	microbial_phenotype	quality	cut	unique	.
OMP:0007782	cut cell	owl:equivalentClass	PATO:0001978	cut	Lexical|Flattening	OMP	PATO	rdf_matcher	0.22310461320426228	oio:hasExactSynonym	rdfs:label	microbial_phenotype	quality	cut	unique	.
MICRO:0000348	filamentous colony	owl:equivalentClass	OMP:0000088	filamentous colony	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	distinctly shaped colony	microbial_phenotype	colonyfilamentous	unique	.
MICRO:0000348	filamentous colony	owl:equivalentClass	OMP:0000088	filamentous colony	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	distinctly shaped colony	microbial_phenotype	filamentous coloni	unique	.
MICRO:0000348	filamentous colony	owl:equivalentClass	OMP:0000088	filamentous colony	Lexical	MICRO	OMP	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	distinctly shaped colony	microbial_phenotype	filamentous colony	unique	.
OMP:0000122	streptobacillus	owl:equivalentClass	MICRO:0000376	streptobacillus	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microbial_phenotype	streptobacillus	streptobacillu	unique	.
OMP:0000122	streptobacillus	owl:equivalentClass	MICRO:0000376	streptobacillus	Lexical	OMP	MICRO	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	microbial_phenotype	streptobacillus	streptobacillus	unique	.
OMP:0000122	streptobacillus	owl:equivalentClass	MICRO:0000376	streptobacillus	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	streptobacillus	streptobacillus	unique	.
OMP:0000178	flocculation phenotype	owl:equivalentClass	PATO:0001629	aggregated	Lexical|Stemming	OMP	PATO	rdf_matcher	0.2	oio:hasBroadSynonym	oio:hasExactSynonym	microbial_phenotype	quality	clump	unique	.
OBA:1000013	cytoskeleton morphology	owl:equivalentClass	OMP:0005180	cytoskeleton morphology phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	oba	microbial_phenotype	cytoskeleton morpholog	unique	.
OBA:1000013	cytoskeleton morphology	owl:equivalentClass	OMP:0005180	cytoskeleton morphology phenotype	Lexical|Flattening	OBA	OMP	rdf_matcher	0.36481689431254416	oio:hasExactSynonym	rdfs:label	oba	microbial_phenotype	cytoskeletonmorphology	unique	.
OBA:1000013	cytoskeleton morphology	owl:equivalentClass	OMP:0005180	cytoskeleton morphology phenotype	Lexical|Stemming	OBA	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	oba	microbial_phenotype	cytoskeleton morpholog	unique	.
OBA:1000013	cytoskeleton morphology	owl:equivalentClass	OMP:0005180	cytoskeleton morphology phenotype	Lexical|Flattening	OBA	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	oba	microbial_phenotype	cytoskeletonmorphology	unique	.
MICRO:0000355	crateriform colony	owl:equivalentClass	PATO:0002227	cup-shaped	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.22310461320426228	oio:hasBroadSynonym	rdfs:label	distinctly shaped colony	quality	cup-shap	unique	.
